WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
SY6V0D,Gold,Call,"10,000000:1","2930,000000 USD",19.12.2025 00:00:00,"3,7265","3982,055 USD","92,6600","92,5800",-,-
SY6V0W,Gold,Put,"10,000000:1","1900,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V0R,Gold,Put,"10,000000:1","1850,000000 USD",19.12.2025 00:00:00,"1816,3441","3982,055 USD","0,0140","0,1900",-,-
SY6V07,Gold,Put,"10,000000:1","2010,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V1N,Gold,Put,"10,000000:1","2160,000000 USD",19.12.2025 00:00:00,"1816,3213","3982,055 USD","0,0140","0,1900",-,-
SY6V18,Gold,Put,"10,000000:1","2360,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
SY99H3,Gold,Put,"10,000000:1","2780,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
FA5UWT,Gold,Call,"10,000000:1","4080,000000 USD",19.12.2025 00:00:00,"50,2135","3982,055 USD","6,9400","6,8800",-,-
SY6V2B,Gold,Put,"10,000000:1","2390,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V2U,Gold,Put,"10,000000:1","2560,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V2P,Gold,Put,"10,000000:1","2510,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SX8S7H,Gold,Put,"10,000000:1","3440,000000 USD",19.12.2025 00:00:00,"884,8967","3982,055 USD","0,2400","0,3900",-,-
SX8S7M,Gold,Put,"10,000000:1","3520,000000 USD",19.12.2025 00:00:00,"575,0745","3982,055 USD","0,4500","0,6000",-,-
FD0JT8,Gold,Put,"10,000000:1","3820,000000 USD",19.12.2025 00:00:00,"92,7376","3982,055 USD","3,6000","3,7100",-,-
SX5ERQ,Gold,Call,"10,000000:1","3640,000000 USD",19.12.2025 00:00:00,"10,6504","3982,055 USD","32,5000","32,4000",-,-
SY6VX8,Gold,Call,"10,000000:1","2200,000000 USD",19.12.2025 00:00:00,"2,2181","3982,055 USD","155,6100","155,5400",-,-
FA0LM6,Gold,Call,"10,000000:1","3980,000000 USD",19.12.2025 00:00:00,"32,6673","3982,055 USD","10,6500","10,5700",-,-
FD2T43,Gold,Call,"10,000000:1","4840,000000 USD",19.12.2025 00:00:00,"932,5064","3982,055 USD","0,2200","0,3700",-,-
SY6VZJ,Gold,Call,"10,000000:1","2640,000000 USD",19.12.2025 00:00:00,"2,9337","3982,055 USD","117,6700","117,5900",-,-
SY6VZ7,Gold,Call,"10,000000:1","2870,000000 USD",19.12.2025 00:00:00,"3,5288","3982,055 USD","97,8400","97,7500",-,-
FD1SAE,Gold,Put,"10,000000:1","4020,000000 USD",19.12.2025 00:00:00,"32,2097","3982,055 USD","10,5600","10,7000",-,-
SX8S7A,Gold,Call,"10,000000:1","3880,000000 USD",19.12.2025 00:00:00,"22,0296","3982,055 USD","15,7500","15,6600",-,-
SX5ERJ,Gold,Call,"10,000000:1","3520,000000 USD",19.12.2025 00:00:00,"8,1924","3982,055 USD","42,2200","42,1100",-,-
SY6V0B,Gold,Call,"10,000000:1","2910,000000 USD",19.12.2025 00:00:00,"3,6585","3982,055 USD","94,3900","94,3100",-,-
SY6V0U,Gold,Put,"10,000000:1","1880,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
SY6V0P,Gold,Put,"10,000000:1","1830,000000 USD",19.12.2025 00:00:00,"1816,3441","3982,055 USD","0,0140","0,1900",-,-
SY6V05,Gold,Put,"10,000000:1","1990,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
FA5UWS,Gold,Call,"10,000000:1","4060,000000 USD",19.12.2025 00:00:00,"45,9955","3982,055 USD","7,5700","7,5100",-,-
FA5UWX,Gold,Put,"10,000000:1","3760,000000 USD",19.12.2025 00:00:00,"132,6795","3982,055 USD","2,4800","2,5900",-,-
FD2T4P,Gold,Call,"10,000000:1","4560,000000 USD",19.12.2025 00:00:00,"392,0963","3982,055 USD","0,7700","0,8800",-,-
FD2T4U,Gold,Call,"10,000000:1","4660,000000 USD",19.12.2025 00:00:00,"556,6774","3982,055 USD","0,4900","0,6200",-,-
FD2T49,Gold,Call,"10,000000:1","4960,000000 USD",19.12.2025 00:00:00,"1150,3656","3982,055 USD","0,1300","0,3000",-,-
SY6VZD,Gold,Call,"10,000000:1","2590,000000 USD",19.12.2025 00:00:00,"2,8301","3982,055 USD","121,9800","121,9000",-,-
SY6VZW,Gold,Call,"10,000000:1","2760,000000 USD",19.12.2025 00:00:00,"3,2169","3982,055 USD","107,3200","107,2400",-,-
SY6VZR,Gold,Call,"10,000000:1","2710,000000 USD",19.12.2025 00:00:00,"3,0927","3982,055 USD","111,6300","111,5500",-,-
SY6VZ1,Gold,Call,"10,000000:1","2810,000000 USD",19.12.2025 00:00:00,"3,3521","3982,055 USD","103,0100","102,9300",-,-
SY6VYJ,Gold,Call,"10,000000:1","2300,000000 USD",19.12.2025 00:00:00,"2,3484","3982,055 USD","146,9800","146,9100",-,-
SY6VY6,Gold,Call,"10,000000:1","2520,000000 USD",19.12.2025 00:00:00,"2,6964","3982,055 USD","128,0200","127,9400",-,-
SX1BY0,Gold,Put,"10,000000:1","3080,000000 USD",19.12.2025 00:00:00,"1725,7001","3982,055 USD","0,0190","0,2000",-,-
SY6V0J,Gold,Call,"10,000000:1","2980,000000 USD",19.12.2025 00:00:00,"3,9085","3982,055 USD","88,3500","88,3000",-,-
SY6V04,Gold,Put,"10,000000:1","1980,000000 USD",19.12.2025 00:00:00,"1816,3213","3982,055 USD","0,0140","0,1900",-,-
FA0LM8,Gold,Call,"10,000000:1","4020,000000 USD",19.12.2025 00:00:00,"38,6734","3982,055 USD","9,0000","8,9500",-,-
SJ1C22,Gold,Call,"10,000000:1","3300,000000 USD",19.12.2025 00:00:00,"5,6822","3982,055 USD","60,8200","60,7500",-,-
FD2T4M,Gold,Call,"10,000000:1","4520,000000 USD",19.12.2025 00:00:00,"334,9360","3982,055 USD","0,9300","1,0300",-,-
FD2T41,Gold,Call,"10,000000:1","4800,000000 USD",19.12.2025 00:00:00,"841,6253","3982,055 USD","0,2600","0,4100",-,-
SY6VZL,Gold,Call,"10,000000:1","2660,000000 USD",19.12.2025 00:00:00,"2,9777","3982,055 USD","115,9400","115,8900",-,-
SY6VZG,Gold,Call,"10,000000:1","2620,000000 USD",19.12.2025 00:00:00,"2,8912","3982,055 USD","119,3900","119,3400",-,-
SY6VZZ,Gold,Call,"10,000000:1","2790,000000 USD",19.12.2025 00:00:00,"3,2967","3982,055 USD","104,7300","104,6800",-,-
SY6VZ9,Gold,Call,"10,000000:1","2890,000000 USD",19.12.2025 00:00:00,"3,5924","3982,055 USD","96,1100","96,0500",-,-
SY7Y9J,Gold,Put,"10,000000:1","2660,000000 USD",19.12.2025 00:00:00,"1816,3441","3982,055 USD","0,0100","0,1900",-,-
SY6V2J,Gold,Put,"10,000000:1","2460,000000 USD",19.12.2025 00:00:00,"1816,3213","3982,055 USD","0,0140","0,1900",-,-
SY6V20,Gold,Put,"10,000000:1","2620,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
FD0UDP,Gold,Put,"10,000000:1","3920,000000 USD",19.12.2025 00:00:00,"52,9916","3982,055 USD","6,3900","6,5000",-,-
FD2T6A,Gold,Put,"10,000000:1","4580,000000 USD",19.12.2025 00:00:00,"6,6352","3982,055 USD","51,6600","51,9300",-,-
SY6VYB,Gold,Call,"10,000000:1","2230,000000 USD",19.12.2025 00:00:00,"2,2557","3982,055 USD","153,0200","152,9600",-,-
SY6VYU,Gold,Call,"10,000000:1","2400,000000 USD",19.12.2025 00:00:00,"2,4948","3982,055 USD","138,3600","138,3000",-,-
SY6VYP,Gold,Call,"10,000000:1","2350,000000 USD",19.12.2025 00:00:00,"2,4194","3982,055 USD","142,6700","142,6200",-,-
SY6VY3,Gold,Call,"10,000000:1","2490,000000 USD",19.12.2025 00:00:00,"2,6432","3982,055 USD","130,6000","130,5400",-,-
SX8S7L,Gold,Put,"10,000000:1","3500,000000 USD",19.12.2025 00:00:00,"651,1585","3982,055 USD","0,3800","0,5300",-,-
SX8S7G,Gold,Put,"10,000000:1","3420,000000 USD",19.12.2025 00:00:00,"958,3613","3982,055 USD","0,2000","0,3600",-,-
SX1BYV,Gold,Call,"10,000000:1","3420,000000 USD",19.12.2025 00:00:00,"6,8327","3982,055 USD","50,6000","50,5000",-,-
SX5ERP,Gold,Call,"10,000000:1","3620,000000 USD",19.12.2025 00:00:00,"10,1550","3982,055 USD","34,0900","34,0000",-,-
SY6VX4,Gold,Call,"10,000000:1","2160,000000 USD",19.12.2025 00:00:00,"2,1700","3982,055 USD","159,0500","158,9900",-,-
SY6V0A,Gold,Call,"10,000000:1","2900,000000 USD",19.12.2025 00:00:00,"3,6249","3982,055 USD","95,2500","95,1800",-,-
SY6V0Y,Gold,Put,"10,000000:1","1920,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V0T,Gold,Put,"10,000000:1","1870,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V09,Gold,Put,"10,000000:1","2030,000000 USD",19.12.2025 00:00:00,"1816,3441","3982,055 USD","0,0140","0,1900",-,-
FD2T5Q,Gold,Put,"10,000000:1","4180,000000 USD",19.12.2025 00:00:00,"17,0606","3982,055 USD","19,9900","20,1900",-,-
FD2T5V,Gold,Put,"10,000000:1","4280,000000 USD",19.12.2025 00:00:00,"12,5716","3982,055 USD","27,1700","27,4000",-,-
FD2T5C,Gold,Call,"10,000000:1","5020,000000 USD",19.12.2025 00:00:00,"1277,8150","3982,055 USD","0,1000","0,2700",-,-
FD2T56,Gold,Put,"10,000000:1","4500,000000 USD",19.12.2025 00:00:00,"7,6336","3982,055 USD","44,8800","45,1600",-,-
SY6VZA,Gold,Call,"10,000000:1","2560,000000 USD",19.12.2025 00:00:00,"2,7714","3982,055 USD","124,5700","124,5000",-,-
SY6VZY,Gold,Call,"10,000000:1","2780,000000 USD",19.12.2025 00:00:00,"3,2698","3982,055 USD","105,6000","105,5200",-,-
SY6VZT,Gold,Call,"10,000000:1","2730,000000 USD",19.12.2025 00:00:00,"3,1410","3982,055 USD","109,9100","109,8300",-,-
SY6VZ3,Gold,Call,"10,000000:1","2830,000000 USD",19.12.2025 00:00:00,"3,4090","3982,055 USD","101,2900","101,2200",-,-
SY6V1M,Gold,Put,"10,000000:1","2150,000000 USD",19.12.2025 00:00:00,"1816,3213","3982,055 USD","0,0140","0,1900",-,-
SY6V1H,Gold,Put,"10,000000:1","2110,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V17,Gold,Put,"10,000000:1","2350,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
FD0JUB,Gold,Put,"10,000000:1","3880,000000 USD",19.12.2025 00:00:00,"65,7079","3982,055 USD","5,1200","5,2300",-,-
SY6V2D,Gold,Put,"10,000000:1","2410,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V2W,Gold,Put,"10,000000:1","2580,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
SY6V2R,Gold,Put,"10,000000:1","2530,000000 USD",19.12.2025 00:00:00,"1816,3441","3982,055 USD","0,0140","0,1900",-,-
FD2T6J,Gold,Put,"10,000000:1","4740,000000 USD",19.12.2025 00:00:00,"5,2410","3982,055 USD","65,4700","65,7700",-,-
SY99H8,Gold,Put,"10,000000:1","2880,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY99HW,Gold,Call,"10,000000:1","3020,000000 USD",19.12.2025 00:00:00,"4,0675","3982,055 USD","84,9100","84,8400",-,-
SX8S7E,Gold,Call,"10,000000:1","3960,000000 USD",19.12.2025 00:00:00,"30,1018","3982,055 USD","11,5600","11,4800",-,-
SX8S7S,Gold,Put,"10,000000:1","3620,000000 USD",19.12.2025 00:00:00,"316,5468","3982,055 USD","0,9600","1,0900",-,-
FD0JT4,Gold,Call,"10,000000:1","4220,000000 USD",19.12.2025 00:00:00,"93,4939","3982,055 USD","3,6800","3,6900",-,-
SX5ERM,Gold,Call,"10,000000:1","3580,000000 USD",19.12.2025 00:00:00,"9,2762","3982,055 USD","37,3000","37,2100",-,-
FD2T5J,Gold,Call,"10,000000:1","5140,000000 USD",19.12.2025 00:00:00,"1499,8554","3982,055 USD","0,0660","0,2400",-,-
FD2T54,Gold,Put,"10,000000:1","4460,000000 USD",19.12.2025 00:00:00,"8,2429","3982,055 USD","41,5300","41,8000",-,-
SY7Y9N,Gold,Put,"10,000000:1","2740,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
FD0UDQ,Gold,Put,"10,000000:1","3940,000000 USD",19.12.2025 00:00:00,"47,7156","3982,055 USD","7,1100","7,2000",-,-
SY99H0,Gold,Call,"10,000000:1","3100,000000 USD",19.12.2025 00:00:00,"4,4277","3982,055 USD","78,0100","77,9900",-,-
FD1SAJ,Gold,Put,"10,000000:1","4100,000000 USD",19.12.2025 00:00:00,"22,8757","3982,055 USD","14,8900","15,0200",-,-
SX8S7K,Gold,Put,"10,000000:1","3480,000000 USD",19.12.2025 00:00:00,"718,8071","3982,055 USD","0,3300","0,4700",-,-
SX8S7F,Gold,Put,"10,000000:1","3400,000000 USD",19.12.2025 00:00:00,"1045,8526","3982,055 USD","0,1700","0,3300",-,-
SX1BYX,Gold,Call,"10,000000:1","3460,000000 USD",19.12.2025 00:00:00,"7,3241","3982,055 USD","47,2300","47,1800",-,-
FD0JT5,Gold,Call,"10,000000:1","4240,000000 USD",19.12.2025 00:00:00,"102,3640","3982,055 USD","3,3600","3,3900",-,-
FD1R99,Gold,Call,"10,000000:1","4420,000000 USD",19.12.2025 00:00:00,"224,0550","3982,055 USD","1,4700","1,5400",-,-
SX6EM3,Gold,Put,"10,000000:1","3320,000000 USD",19.12.2025 00:00:00,"1326,7953","3982,055 USD","0,0850","0,2600",-,-
SY6VX6,Gold,Call,"10,000000:1","2180,000000 USD",19.12.2025 00:00:00,"2,1938","3982,055 USD","157,3300","157,3000",-,-
SY6V0M,Gold,Put,"10,000000:1","1810,000000 USD",19.12.2025 00:00:00,"1816,3441","3982,055 USD","0,0010","0,1900",-,-
SY6V0H,Gold,Call,"10,000000:1","2970,000000 USD",19.12.2025 00:00:00,"3,8708","3982,055 USD","89,2200","89,1800",-,-
SY6V02,Gold,Put,"10,000000:1","1960,000000 USD",19.12.2025 00:00:00,"1816,3441","3982,055 USD","0,0140","0,1900",-,-
SY99HX,Gold,Call,"10,000000:1","3040,000000 USD",19.12.2025 00:00:00,"4,1522","3982,055 USD","83,1800","83,1500",-,-
FD2T4Z,Gold,Call,"10,000000:1","4760,000000 USD",19.12.2025 00:00:00,"766,5928","3982,055 USD","0,3100","0,4600",-,-
FD2T40,Gold,Call,"10,000000:1","4780,000000 USD",19.12.2025 00:00:00,"802,5907","3982,055 USD","0,2900","0,4300",-,-
SY6V2K,Gold,Put,"10,000000:1","2470,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
SY6V2F,Gold,Put,"10,000000:1","2430,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
SY6V21,Gold,Put,"10,000000:1","2630,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
FD1SAC,Gold,Call,"10,000000:1","4480,000000 USD",19.12.2025 00:00:00,"289,8880","3982,055 USD","1,1100","1,2000",-,-
SX8S69,Gold,Call,"10,000000:1","3860,000000 USD",19.12.2025 00:00:00,"20,5093","3982,055 USD","16,9300","16,8700",-,-
SX8S7D,Gold,Call,"10,000000:1","3940,000000 USD",19.12.2025 00:00:00,"27,7751","3982,055 USD","12,5300","12,4700",-,-
SX8S7R,Gold,Put,"10,000000:1","3600,000000 USD",19.12.2025 00:00:00,"359,4216","3982,055 USD","0,8300","0,9600",-,-
FD0JT0,Gold,Call,"10,000000:1","4140,000000 USD",19.12.2025 00:00:00,"65,4618","3982,055 USD","5,3000","5,2900",-,-
FA0LNB,Gold,Put,"10,000000:1","3680,000000 USD",19.12.2025 00:00:00,"218,3662","3982,055 USD","1,4700","1,5700",-,-
SY6VYA,Gold,Call,"10,000000:1","2220,000000 USD",19.12.2025 00:00:00,"2,2431","3982,055 USD","153,8800","153,8500",-,-
SY6VYY,Gold,Call,"10,000000:1","2440,000000 USD",19.12.2025 00:00:00,"2,5587","3982,055 USD","134,9100","134,8800",-,-
SY6VYT,Gold,Call,"10,000000:1","2390,000000 USD",19.12.2025 00:00:00,"2,4794","3982,055 USD","139,2200","139,1800",-,-
SY6VY2,Gold,Call,"10,000000:1","2480,000000 USD",19.12.2025 00:00:00,"2,6259","3982,055 USD","131,4600","131,4300",-,-
SX6EMY,Gold,Put,"10,000000:1","3220,000000 USD",19.12.2025 00:00:00,"1568,7395","3982,055 USD","0,0380","0,2200",-,-
SX6EMT,Gold,Call,"10,000000:1","3700,000000 USD",19.12.2025 00:00:00,"12,4222","3982,055 USD","27,8900","27,8200",-,-
SY6V0E,Gold,Call,"10,000000:1","2940,000000 USD",19.12.2025 00:00:00,"3,7612","3982,055 USD","91,8000","91,7600",-,-
SY6V0X,Gold,Put,"10,000000:1","1910,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
SY6V0S,Gold,Put,"10,000000:1","1860,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V08,Gold,Put,"10,000000:1","2020,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
SJ1C2Z,Gold,Call,"10,000000:1","3240,000000 USD",19.12.2025 00:00:00,"5,2378","3982,055 USD","65,9600","65,9200",-,-
FD2T4R,Gold,Call,"10,000000:1","4600,000000 USD",19.12.2025 00:00:00,"454,0062","3982,055 USD","0,6400","0,7600",-,-
FD2T4W,Gold,Call,"10,000000:1","4700,000000 USD",19.12.2025 00:00:00,"639,0118","3982,055 USD","0,4100","0,5400",-,-
FD2T46,Gold,Call,"10,000000:1","4900,000000 USD",19.12.2025 00:00:00,"1045,7738","3982,055 USD","0,1700","0,3300",-,-
SY6VZB,Gold,Call,"10,000000:1","2570,000000 USD",19.12.2025 00:00:00,"2,7907","3982,055 USD","123,7000","123,6600",-,-
SY6VZU,Gold,Call,"10,000000:1","2740,000000 USD",19.12.2025 00:00:00,"3,1662","3982,055 USD","109,0500","109,0000",-,-
SY6VZP,Gold,Call,"10,000000:1","2690,000000 USD",19.12.2025 00:00:00,"3,0457","3982,055 USD","113,3600","113,3100",-,-
SY6VZ4,Gold,Call,"10,000000:1","2840,000000 USD",19.12.2025 00:00:00,"3,4380","3982,055 USD","100,4200","100,3800",-,-
SY6V2E,Gold,Put,"10,000000:1","2420,000000 USD",19.12.2025 00:00:00,"1816,3441","3982,055 USD","0,0140","0,1900",-,-
SY6V2X,Gold,Put,"10,000000:1","2590,000000 USD",19.12.2025 00:00:00,"1816,2985","3982,055 USD","0,0140","0,1900",-,-
SY6V2S,Gold,Put,"10,000000:1","2540,000000 USD",19.12.2025 00:00:00,"1816,3669","3982,055 USD","0,0140","0,1900",-,-
