WKN,Basiswert,Typ,Bezugs-verhältnis,Basispreis,Bewertungs-tag,Hebel,Kurs Basiswert,Geld,Brief,Untertägige Auktion,Handeln
FD24BC,DAX 40,Put,"100,000000:1","22200,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24B9,DAX 40,Put,"100,000000:1","22975,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2376,DAX 40,Call,"100,000000:1","24300,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD237N,DAX 40,Call,"100,000000:1","23850,000000 PKT",07.11.2025 00:00:00,"424,8455","23792,82 PKT","0,5700","0,0000",Mittagsauktion,-
FD2385,DAX 40,Call,"100,000000:1","25125,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238V,DAX 40,Call,"100,000000:1","24875,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238Q,DAX 40,Call,"100,000000:1","24750,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238C,DAX 40,Call,"100,000000:1","24450,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24DR,DAX 40,Put,"100,000000:1","24225,000000 PKT",07.11.2025 00:00:00,"54,9453","23792,82 PKT","4,3300","0,0000",Mittagsauktion,-
FD24DW,DAX 40,Put,"100,000000:1","24350,000000 PKT",07.11.2025 00:00:00,"42,6361","23792,82 PKT","5,5600","0,0000",Mittagsauktion,-
FD24DD,DAX 40,Put,"100,000000:1","23925,000000 PKT",07.11.2025 00:00:00,"145,9592","23792,82 PKT","1,6300","0,0000",Mittagsauktion,-
FD24D6,DAX 40,Put,"100,000000:1","24600,000000 PKT",07.11.2025 00:00:00,"29,4811","23792,82 PKT","8,0600","0,0000",Mittagsauktion,-
FD24AT,DAX 40,Put,"100,000000:1","21725,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24AY,DAX 40,Put,"100,000000:1","21850,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24AA,DAX 40,Call,"100,000000:1","26100,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24A2,DAX 40,Put,"100,000000:1","21950,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24CR,DAX 40,Put,"100,000000:1","23375,000000 PKT",07.11.2025 00:00:00,"4855,3783","23792,82 PKT","0,0490","0,0000",Mittagsauktion,-
FD24CW,DAX 40,Put,"100,000000:1","23500,000000 PKT",07.11.2025 00:00:00,"2162,8867","23792,82 PKT","0,1100","0,0000",Mittagsauktion,-
FD24CD,DAX 40,Put,"100,000000:1","23075,000000 PKT",07.11.2025 00:00:00,"59480,3829","23792,82 PKT","0,0040","0,0000",Mittagsauktion,-
FD24C1,DAX 40,Put,"100,000000:1","23625,000000 PKT",07.11.2025 00:00:00,"793,0384","23792,82 PKT","0,2900","0,0000",Mittagsauktion,-
FD2382,DAX 40,Call,"100,000000:1","25050,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238N,DAX 40,Call,"100,000000:1","24700,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24DJ,DAX 40,Put,"100,000000:1","24050,000000 PKT",07.11.2025 00:00:00,"89,1035","23792,82 PKT","2,6600","0,0000",Mittagsauktion,-
FD24D3,DAX 40,Put,"100,000000:1","24525,000000 PKT",07.11.2025 00:00:00,"32,5020","23792,82 PKT","7,3100","0,0000",Mittagsauktion,-
FD2364,DAX 40,Call,"100,000000:1","23400,000000 PKT",07.11.2025 00:00:00,"59,7762","23792,82 PKT","3,9900","0,0000",Mittagsauktion,-
FD236Z,DAX 40,Call,"100,000000:1","23275,000000 PKT",07.11.2025 00:00:00,"45,7524","23792,82 PKT","5,2100","0,0000",Mittagsauktion,-
FD236G,DAX 40,Call,"100,000000:1","22850,000000 PKT",07.11.2025 00:00:00,"25,2557","23792,82 PKT","9,4400","0,0000",Mittagsauktion,-
FD236L,DAX 40,Call,"100,000000:1","22950,000000 PKT",07.11.2025 00:00:00,"28,2552","23792,82 PKT","8,4300","0,0000",Mittagsauktion,-
FD24FA,DAX 40,Put,"100,000000:1","25550,000000 PKT",07.11.2025 00:00:00,"13,5408","23792,82 PKT","17,5600","0,0000",Mittagsauktion,-
FD2389,DAX 40,Call,"100,000000:1","25225,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238U,DAX 40,Call,"100,000000:1","24850,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238P,DAX 40,Call,"100,000000:1","24725,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238B,DAX 40,Call,"100,000000:1","24425,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24DP,DAX 40,Put,"100,000000:1","24175,000000 PKT",07.11.2025 00:00:00,"61,7946","23792,82 PKT","3,8400","0,0000",Mittagsauktion,-
FD24DU,DAX 40,Put,"100,000000:1","24300,000000 PKT",07.11.2025 00:00:00,"46,8325","23792,82 PKT","5,0700","0,0000",Mittagsauktion,-
FD24DB,DAX 40,Put,"100,000000:1","23875,000000 PKT",07.11.2025 00:00:00,"184,4236","23792,82 PKT","1,2800","0,0000",Mittagsauktion,-
FD24D9,DAX 40,Put,"100,000000:1","24675,000000 PKT",07.11.2025 00:00:00,"26,9742","23792,82 PKT","8,8100","0,0000",Mittagsauktion,-
FD2365,DAX 40,Call,"100,000000:1","23425,000000 PKT",07.11.2025 00:00:00,"63,1123","23792,82 PKT","3,7600","0,0000",Mittagsauktion,-
FD236W,DAX 40,Call,"100,000000:1","23200,000000 PKT",07.11.2025 00:00:00,"39,9217","23792,82 PKT","5,9500","0,0000",Mittagsauktion,-
FD236R,DAX 40,Call,"100,000000:1","23075,000000 PKT",07.11.2025 00:00:00,"33,0463","23792,82 PKT","7,1900","0,0000",Mittagsauktion,-
FD236D,DAX 40,Call,"100,000000:1","22775,000000 PKT",07.11.2025 00:00:00,"23,3497","23792,82 PKT","10,1800","0,0000",Mittagsauktion,-
FD24CS,DAX 40,Put,"100,000000:1","23400,000000 PKT",07.11.2025 00:00:00,"4032,4327","23792,82 PKT","0,0580","0,0000",Mittagsauktion,-
FD24CX,DAX 40,Put,"100,000000:1","23525,000000 PKT",07.11.2025 00:00:00,"1586,2235","23792,82 PKT","0,1400","0,0000",Mittagsauktion,-
FD24CE,DAX 40,Put,"100,000000:1","23100,000000 PKT",07.11.2025 00:00:00,"47576,0245","23792,82 PKT","0,0050","0,0000",Mittagsauktion,-
FD24C2,DAX 40,Put,"100,000000:1","23650,000000 PKT",07.11.2025 00:00:00,"699,8045","23792,82 PKT","0,3400","0,0000",Mittagsauktion,-
FD24BR,DAX 40,Put,"100,000000:1","22525,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BW,DAX 40,Put,"100,000000:1","22650,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BD,DAX 40,Put,"100,000000:1","22225,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24B5,DAX 40,Put,"100,000000:1","22875,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2360,DAX 40,Call,"100,000000:1","23300,000000 PKT",07.11.2025 00:00:00,"47,8722","23792,82 PKT","4,9600","0,0000",Mittagsauktion,-
FD236M,DAX 40,Call,"100,000000:1","22975,000000 PKT",07.11.2025 00:00:00,"29,0164","23792,82 PKT","8,1900","0,0000",Mittagsauktion,-
FD236H,DAX 40,Call,"100,000000:1","22875,000000 PKT",07.11.2025 00:00:00,"25,8624","23792,82 PKT","9,1800","0,0000",Mittagsauktion,-
FD24BF,DAX 40,Put,"100,000000:1","22275,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BK,DAX 40,Put,"100,000000:1","22375,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24B3,DAX 40,Put,"100,000000:1","22825,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2378,DAX 40,Call,"100,000000:1","24350,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD237F,DAX 40,Call,"100,000000:1","23675,000000 PKT",07.11.2025 00:00:00,"148,7059","23792,82 PKT","1,5900","0,0000",Mittagsauktion,-
FD237K,DAX 40,Call,"100,000000:1","23775,000000 PKT",07.11.2025 00:00:00,"253,1080","23792,82 PKT","0,9300","0,0000",Mittagsauktion,-
FD2366,DAX 40,Call,"100,000000:1","23450,000000 PKT",07.11.2025 00:00:00,"67,5913","23792,82 PKT","3,5200","0,0000",Mittagsauktion,-
FD236S,DAX 40,Call,"100,000000:1","23100,000000 PKT",07.11.2025 00:00:00,"34,2826","23792,82 PKT","6,9400","0,0000",Mittagsauktion,-
FD236X,DAX 40,Call,"100,000000:1","23225,000000 PKT",07.11.2025 00:00:00,"41,7402","23792,82 PKT","5,7000","0,0000",Mittagsauktion,-
FD236E,DAX 40,Call,"100,000000:1","22800,000000 PKT",07.11.2025 00:00:00,"23,9598","23792,82 PKT","9,9300","0,0000",Mittagsauktion,-
FD2381,DAX 40,Call,"100,000000:1","25025,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238M,DAX 40,Call,"100,000000:1","24675,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238H,DAX 40,Call,"100,000000:1","24575,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24DN,DAX 40,Put,"100,000000:1","24150,000000 PKT",07.11.2025 00:00:00,"66,0893","23792,82 PKT","3,6000","0,0000",Mittagsauktion,-
FD24D2,DAX 40,Put,"100,000000:1","24500,000000 PKT",07.11.2025 00:00:00,"33,6999","23792,82 PKT","7,0600","0,0000",Mittagsauktion,-
FD24EF,DAX 40,Put,"100,000000:1","24825,000000 PKT",07.11.2025 00:00:00,"23,0767","23792,82 PKT","10,3100","0,0000",Mittagsauktion,-
FD24EK,DAX 40,Put,"100,000000:1","24925,000000 PKT",07.11.2025 00:00:00,"21,0363","23792,82 PKT","11,3100","0,0000",Mittagsauktion,-
FD24E9,DAX 40,Put,"100,000000:1","25525,000000 PKT",07.11.2025 00:00:00,"13,7447","23792,82 PKT","17,3100","0,0000",Mittagsauktion,-
FD24BT,DAX 40,Put,"100,000000:1","22575,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BY,DAX 40,Put,"100,000000:1","22700,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BA,DAX 40,Put,"100,000000:1","22150,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24B7,DAX 40,Put,"100,000000:1","22925,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24AJ,DAX 40,Call,"100,000000:1","26300,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24A6,DAX 40,Put,"100,000000:1","22050,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24CH,DAX 40,Put,"100,000000:1","23175,000000 PKT",07.11.2025 00:00:00,"21627,5942","23792,82 PKT","0,0100","0,0000",Mittagsauktion,-
FD24CM,DAX 40,Put,"100,000000:1","23275,000000 PKT",07.11.2025 00:00:00,"10343,8934","23792,82 PKT","0,0230","0,0000",Mittagsauktion,-
FD24C5,DAX 40,Put,"100,000000:1","23725,000000 PKT",07.11.2025 00:00:00,"424,8598","23792,82 PKT","0,5500","0,0000",Mittagsauktion,-
FD2388,DAX 40,Call,"100,000000:1","25200,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238T,DAX 40,Call,"100,000000:1","24825,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238Y,DAX 40,Call,"100,000000:1","24950,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238A,DAX 40,Call,"100,000000:1","24400,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24DT,DAX 40,Put,"100,000000:1","24275,000000 PKT",07.11.2025 00:00:00,"49,3613","23792,82 PKT","4,8200","0,0000",Mittagsauktion,-
FD24DY,DAX 40,Put,"100,000000:1","24400,000000 PKT",07.11.2025 00:00:00,"39,2609","23792,82 PKT","6,0600","0,0000",Mittagsauktion,-
FD24DA,DAX 40,Put,"100,000000:1","23850,000000 PKT",07.11.2025 00:00:00,"210,5588","23792,82 PKT","1,1300","0,0000",Mittagsauktion,-
FD24D8,DAX 40,Put,"100,000000:1","24650,000000 PKT",07.11.2025 00:00:00,"27,7945","23792,82 PKT","8,5600","0,0000",Mittagsauktion,-
FD24FF,DAX 40,Put,"100,000000:1","25675,000000 PKT",07.11.2025 00:00:00,"12,6486","23792,82 PKT","18,8100","0,0000",Mittagsauktion,-
FD2380,DAX 40,Call,"100,000000:1","25000,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238Z,DAX 40,Call,"100,000000:1","24975,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238G,DAX 40,Call,"100,000000:1","24550,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238L,DAX 40,Call,"100,000000:1","24650,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2361,DAX 40,Call,"100,000000:1","23325,000000 PKT",07.11.2025 00:00:00,"50,4071","23792,82 PKT","4,7200","0,0000",Mittagsauktion,-
FD236N,DAX 40,Call,"100,000000:1","23000,000000 PKT",07.11.2025 00:00:00,"30,0024","23792,82 PKT","7,9400","0,0000",Mittagsauktion,-
FD24FC,DAX 40,Put,"100,000000:1","25600,000000 PKT",07.11.2025 00:00:00,"13,1739","23792,82 PKT","18,0600","0,0000",Mittagsauktion,-
FD24BZ,DAX 40,Put,"100,000000:1","22725,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BG,DAX 40,Put,"100,000000:1","22300,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BL,DAX 40,Put,"100,000000:1","22400,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24B4,DAX 40,Put,"100,000000:1","22850,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2395,DAX 40,Call,"100,000000:1","25975,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239Z,DAX 40,Call,"100,000000:1","25825,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239G,DAX 40,Call,"100,000000:1","25400,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239L,DAX 40,Call,"100,000000:1","25500,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2387,DAX 40,Call,"100,000000:1","25175,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238S,DAX 40,Call,"100,000000:1","24800,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238X,DAX 40,Call,"100,000000:1","24925,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238E,DAX 40,Call,"100,000000:1","24500,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2367,DAX 40,Call,"100,000000:1","23475,000000 PKT",07.11.2025 00:00:00,"72,3165","23792,82 PKT","3,2900","0,0000",Mittagsauktion,-
FD236T,DAX 40,Call,"100,000000:1","23125,000000 PKT",07.11.2025 00:00:00,"35,5634","23792,82 PKT","6,6900","0,0000",Mittagsauktion,-
FD236Y,DAX 40,Call,"100,000000:1","23250,000000 PKT",07.11.2025 00:00:00,"43,6553","23792,82 PKT","5,4500","0,0000",Mittagsauktion,-
FD236A,DAX 40,Call,"100,000000:1","22700,000000 PKT",07.11.2025 00:00:00,"21,7677","23792,82 PKT","10,9300","0,0000",Mittagsauktion,-
FD24BP,DAX 40,Put,"100,000000:1","22475,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BU,DAX 40,Put,"100,000000:1","22600,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24BB,DAX 40,Put,"100,000000:1","22175,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24B8,DAX 40,Put,"100,000000:1","22950,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2391,DAX 40,Call,"100,000000:1","25875,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239V,DAX 40,Call,"100,000000:1","25725,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239Q,DAX 40,Call,"100,000000:1","25600,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239C,DAX 40,Call,"100,000000:1","25300,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2373,DAX 40,Call,"100,000000:1","24225,000000 PKT",07.11.2025 00:00:00,"19827,7944","23792,82 PKT","0,0120","0,0000",Mittagsauktion,-
FD237T,DAX 40,Call,"100,000000:1","23975,000000 PKT",07.11.2025 00:00:00,"1189,5676","23792,82 PKT","0,2000","0,0000",Mittagsauktion,-
FD237Y,DAX 40,Call,"100,000000:1","24100,000000 PKT",07.11.2025 00:00:00,"4956,6987","23792,82 PKT","0,0550","0,0000",Mittagsauktion,-
FD237A,DAX 40,Call,"100,000000:1","23550,000000 PKT",07.11.2025 00:00:00,"91,1576","23792,82 PKT","2,6100","0,0000",Mittagsauktion,-
FD2362,DAX 40,Call,"100,000000:1","23350,000000 PKT",07.11.2025 00:00:00,"53,1074","23792,82 PKT","4,4800","0,0000",Mittagsauktion,-
FD236J,DAX 40,Call,"100,000000:1","22900,000000 PKT",07.11.2025 00:00:00,"26,6429","23792,82 PKT","8,9300","0,0000",Mittagsauktion,-
FD24EQ,DAX 40,Put,"100,000000:1","25050,000000 PKT",07.11.2025 00:00:00,"18,9427","23792,82 PKT","12,5600","0,0000",Mittagsauktion,-
FD24EV,DAX 40,Put,"100,000000:1","25175,000000 PKT",07.11.2025 00:00:00,"17,2412","23792,82 PKT","13,8100","0,0000",Mittagsauktion,-
FD24EC,DAX 40,Put,"100,000000:1","24750,000000 PKT",07.11.2025 00:00:00,"24,8871","23792,82 PKT","9,5600","0,0000",Mittagsauktion,-
FD24E1,DAX 40,Put,"100,000000:1","25325,000000 PKT",07.11.2025 00:00:00,"15,5509","23792,82 PKT","15,3100","0,0000",Mittagsauktion,-
FD2375,DAX 40,Call,"100,000000:1","24275,000000 PKT",07.11.2025 00:00:00,"47584,3096","23792,82 PKT","0,0050","0,0000",Mittagsauktion,-
FD237M,DAX 40,Call,"100,000000:1","23825,000000 PKT",07.11.2025 00:00:00,"349,8875","23792,82 PKT","0,6800","0,0000",Mittagsauktion,-
FD237H,DAX 40,Call,"100,000000:1","23725,000000 PKT",07.11.2025 00:00:00,"191,8722","23792,82 PKT","1,2400","0,0000",Mittagsauktion,-
FD24DF,DAX 40,Put,"100,000000:1","23975,000000 PKT",07.11.2025 00:00:00,"118,3739","23792,82 PKT","2,0100","0,0000",Mittagsauktion,-
FD24DK,DAX 40,Put,"100,000000:1","24075,000000 PKT",07.11.2025 00:00:00,"82,3257","23792,82 PKT","2,8900","0,0000",Mittagsauktion,-
FD24D4,DAX 40,Put,"100,000000:1","24550,000000 PKT",07.11.2025 00:00:00,"31,4711","23792,82 PKT","7,5600","0,0000",Mittagsauktion,-
FD24EH,DAX 40,Put,"100,000000:1","24875,000000 PKT",07.11.2025 00:00:00,"22,0093","23792,82 PKT","10,8100","0,0000",Mittagsauktion,-
FD24EM,DAX 40,Put,"100,000000:1","24975,000000 PKT",07.11.2025 00:00:00,"20,1457","23792,82 PKT","11,8100","0,0000",Mittagsauktion,-
FD24E6,DAX 40,Put,"100,000000:1","25450,000000 PKT",07.11.2025 00:00:00,"14,3672","23792,82 PKT","16,5600","0,0000",Mittagsauktion,-
FD24FH,DAX 40,Put,"100,000000:1","25725,000000 PKT",07.11.2025 00:00:00,"12,3211","23792,82 PKT","19,3100","0,0000",Mittagsauktion,-
FD24BN,DAX 40,Put,"100,000000:1","22450,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24B1,DAX 40,Put,"100,000000:1","22775,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24AS,DAX 40,Put,"100,000000:1","21700,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24AX,DAX 40,Put,"100,000000:1","21825,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24AE,DAX 40,Call,"100,000000:1","26200,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24A1,DAX 40,Put,"100,000000:1","21925,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD24CQ,DAX 40,Put,"100,000000:1","23350,000000 PKT",07.11.2025 00:00:00,"5948,1637","23792,82 PKT","0,0400","0,0000",Mittagsauktion,-
FD24CV,DAX 40,Put,"100,000000:1","23475,000000 PKT",07.11.2025 00:00:00,"2379,0028","23792,82 PKT","0,1000","0,0000",Mittagsauktion,-
FD24CC,DAX 40,Put,"100,000000:1","23050,000000 PKT",07.11.2025 00:00:00,"79309,8495","23792,82 PKT","0,0030","0,0000",Mittagsauktion,-
FD24C0,DAX 40,Put,"100,000000:1","23600,000000 PKT",07.11.2025 00:00:00,"951,6861","23792,82 PKT","0,2500","0,0000",Mittagsauktion,-
FD2390,DAX 40,Call,"100,000000:1","25850,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239U,DAX 40,Call,"100,000000:1","25700,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239P,DAX 40,Call,"100,000000:1","25575,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD239B,DAX 40,Call,"100,000000:1","25275,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2383,DAX 40,Call,"100,000000:1","25075,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD238J,DAX 40,Call,"100,000000:1","24600,000000 PKT",07.11.2025 00:00:00,-,"23792,82 PKT","0,0010","0,0000",Mittagsauktion,-
FD2363,DAX 40,Call,"100,000000:1","23375,000000 PKT",07.11.2025 00:00:00,"56,2462","23792,82 PKT","4,2300","0,0000",Mittagsauktion,-
FD236F,DAX 40,Call,"100,000000:1","22825,000000 PKT",07.11.2025 00:00:00,"24,5786","23792,82 PKT","9,6800","0,0000",Mittagsauktion,-
FD236K,DAX 40,Call,"100,000000:1","22925,000000 PKT",07.11.2025 00:00:00,"27,4103","23792,82 PKT","8,6900","0,0000",Mittagsauktion,-
FD3KMD,DAX 40,Put,"100,000000:1","24625,000000 PKT",14.11.2025 00:00:00,"28,3230","23792,82 PKT","8,3900","0,0000",Mittagsauktion,-
FD3KMW,DAX 40,Put,"100,000000:1","25050,000000 PKT",14.11.2025 00:00:00,"19,0330","23792,82 PKT","12,4900","0,0000",Mittagsauktion,-
FD3KMR,DAX 40,Put,"100,000000:1","24925,000000 PKT",14.11.2025 00:00:00,"21,1107","23792,82 PKT","11,2500","0,0000",Mittagsauktion,-
FD3KM3,DAX 40,Put,"100,000000:1","25225,000000 PKT",14.11.2025 00:00:00,"16,7191","23792,82 PKT","14,2200","0,0000",Mittagsauktion,-
FD3KFB,DAX 40,Call,"100,000000:1","24275,000000 PKT",14.11.2025 00:00:00,"335,0708","23792,82 PKT","0,6900","0,7100",Mittagsauktion,-
FD3KFU,DAX 40,Call,"100,000000:1","24700,000000 PKT",14.11.2025 00:00:00,"1699,3918","23792,82 PKT","0,1400","0,0000",Mittagsauktion,-
FD3KFP,DAX 40,Call,"100,000000:1","24575,000000 PKT",14.11.2025 00:00:00,"1034,2613","23792,82 PKT","0,2300","0,0000",Mittagsauktion,-
FD3KF8,DAX 40,Call,"100,000000:1","25050,000000 PKT",14.11.2025 00:00:00,"5948,0387","23792,82 PKT","0,0400","0,0000",Mittagsauktion,-
FD3KGN,DAX 40,Call,"100,000000:1","25400,000000 PKT",14.11.2025 00:00:00,"15857,9704","23792,82 PKT","0,0150","0,0000",Mittagsauktion,-
FD3KG6,DAX 40,Call,"100,000000:1","25850,000000 PKT",14.11.2025 00:00:00,"33988,3834","23792,82 PKT","0,0070","0,0000",Mittagsauktion,-
FD3KJB,DAX 40,Put,"100,000000:1","22025,000000 PKT",14.11.2025 00:00:00,"1830,2427","23792,82 PKT","0,1100","0,1300",Mittagsauktion,-
FD3KJU,DAX 40,Put,"100,000000:1","22450,000000 PKT",14.11.2025 00:00:00,"1132,7850","23792,82 PKT","0,1900","0,2100",Mittagsauktion,-
FD3KJP,DAX 40,Put,"100,000000:1","22325,000000 PKT",14.11.2025 00:00:00,"1321,6037","23792,82 PKT","0,1600","0,1800",Mittagsauktion,-
FD3KJ5,DAX 40,Put,"100,000000:1","22725,000000 PKT",14.11.2025 00:00:00,"720,9099","23792,82 PKT","0,3100","0,3300",Mittagsauktion,-
